id_contrat;N_version;id_type_affaire;typa_affaire;id_agence;dt_souscription;dt_eff_im;dt_ech;CANAL;Montant;id_pack;lib_pack;Segment;FRANCHISE;id_vehicule;id_assure;id_conducteur;Valeur à neuf;Valeur vénale;TAUX_REDUCTION;SITUATION;;;
52;0;13;Affaire Nouvelle;70601;2018-01-04 00:00:00;2018-01-04 00:00:00;2018-07-03 00:00:00;AGA;2748.627;3;Basic (New);BLANC;;3394;409;409;3600000;100000;;ENCAISSÉE;;;
53;0;13;Affaire Nouvelle;413;2018-01-04 00:00:00;2018-01-04 00:00:00;2018-07-03 00:00:00;Agence;2443.224;3;Basic (New);BLANC;;3843;204;204;1700000;1000000;;ENCAISSÉE;;;
53;1;;;413;2018-05-02 00:00:00;2018-05-02 00:00:00;2018-07-03 00:00:00;Agence;575.316;3;Basic (New);BLANC;;3843;204;204;1700000;1000000;;ENCAISSÉE;;;
54;0;13;Affaire Nouvelle;200;2018-01-04 00:00:00;2018-01-04 00:00:00;2018-07-03 00:00:00;Agence;2555.48;3;Basic (New);BLANC;;2887;805;805;2200000;2200000;;ENCAISSÉE;;;
54;1;1;Avenant de renouvellement DF a DF;200;2018-07-02 00:00:00;2018-07-04 00:00:00;2019-07-03 00:00:00;Agence;4716.378;3;Basic (New);BLANC;;2887;805;805;2200000;2200000;;ENCAISSÉE;;;
55;0;13;Affaire Nouvelle;126;2018-01-04 00:00:00;2018-01-05 00:00:00;2018-07-04 00:00:00;Agence;18791.721;2;Classic plus;BLANC;5000;3521;504;504;1555000;1000000;;ENCAISSÉE;;;
55;1;1;Avenant de renouvellement DF a DF;453;2018-07-04 00:00:00;2018-07-05 00:00:00;2019-01-04 00:00:00;Agence;11878.344;2;Classic plus;BLANC;5000;3521;504;504;1555000;1000000;;ENCAISSÉE;;;
56;0;13;Affaire Nouvelle;225;2018-01-04 00:00:00;2018-01-05 00:00:00;2019-01-04 00:00:00;Agence;4850.226;3;Basic (New);BLANC;;3771;1583;1583;1000000;1000000;;ENCAISSÉE;;;
56;1;1;Avenant de renouvellement DF a DF;225;2018-12-31 00:00:00;2019-01-05 00:00:00;2020-01-04 00:00:00;Agence;4032.264;3;Basic (New);BLANC;;3771;1583;1583;1000000;1000000;;ENCAISSÉE;;;
56;2;1;Avenant de renouvellement DF a DF;225;2019-12-29 00:00:00;2020-01-05 00:00:00;2021-01-04 00:00:00;Agence;3867.96;3;Basic (New);BLANC;;3771;1583;1583;1000000;1000000;;ENCAISSÉE;;;
56;3;1;Avenant de renouvellement DF a DF;251;2021-01-03 00:00:00;2021-01-05 00:00:00;2022-01-04 00:00:00;Agence;3867.96;3;Basic (New);BLANC;;3771;1583;1583;1000000;1000000;;ENCAISSÉE;;;
56;4;4;Avenant de ristourne;251;2021-01-03 00:00:00;2021-01-05 00:00:00;2022-01-04 00:00:00;Agence;-1165.572;3;Basic (New);BLANC;;3771;1583;1583;1000000;1000000;;ENCAISSÉE;;;
57;0;13;Affaire Nouvelle;204;2018-01-04 00:00:00;2018-01-04 00:00:00;2019-01-03 00:00:00;Agence;48269.709;1;Tout en 1 (New);BLANC;5000;1614;738;738;2000000;2000000;;ENCAISSÉE;;;
58;0;13;Affaire Nouvelle;204;2018-01-04 00:00:00;2018-01-04 00:00:00;2019-01-03 00:00:00;Agence;43867.8;3;Basic (New); VERT;5000;3874;1946;1946;2600000;1800000;;ENCAISSÉE;;;
58;1;1;Avenant de renouvellement DF a DF;204;2018-12-31 00:00:00;2019-01-04 00:00:00;2020-01-03 00:00:00;Agence;41704.672;3;Basic (New); VERT;5000;3874;1946;1946;2600000;1800000;;ENCAISSÉE;;;
58;2;;;204;2019-07-17 00:00:00;2019-07-18 00:00:00;2020-01-03 00:00:00;Agence;282.144;3;Basic (New); VERT;5000;3874;1946;1946;2600000;1800000;;ENCAISSÉE;;;
58;3;1;Avenant de renouvellement DF a DF;204;2019-12-31 00:00:00;2020-01-04 00:00:00;2021-01-03 00:00:00;Agence;25627.572;3;Basic (New); VERT;5000;3874;1946;1946;2600000;1800000;;ENCAISSÉE;;;
58;4;1;Avenant de renouvellement DF a DF;204;2021-01-05 00:00:00;2021-01-05 00:00:00;2022-01-04 00:00:00;Agence;3936.969;3;Basic (New); VERT;5000;3874;1946;1946;2600000;1800000;;ENCAISSÉE;;;
59;0;13;Affaire Nouvelle;189;2018-01-04 00:00:00;2018-01-04 00:00:00;2018-07-03 00:00:00;Agence;7597.888;4;Classic (New);JAUNE;;1259;1220;1220;1200000;771000;;ENCAISSÉE;;;
59;1;;;189;2018-04-02 00:00:00;2018-04-03 00:00:00;2018-07-03 00:00:00;Agence;582.104;4;Classic (New);JAUNE;;1259;1220;1220;1200000;771000;;ENCAISSÉE;;;
59;2;1;Avenant de renouvellement DF a DF;189;2018-07-16 00:00:00;2018-07-16 00:00:00;2019-01-15 00:00:00;Agence;8905.8;4;Classic (New);JAUNE;;1259;1220;1220;1200000;771000;;ENCAISSÉE;;;
59;3;;;189;2018-08-02 00:00:00;2018-08-02 00:00:00;2019-01-15 00:00:00;Agence;409.68;4;Classic (New);JAUNE;;1259;1220;1220;1200000;771000;;ENCAISSÉE;;;
60;0;13;Affaire Nouvelle;200;2018-01-04 00:00:00;2018-01-04 00:00:00;2019-01-03 00:00:00;Agence;4626.504;3;Basic (New);BLANC;;3173;1036;1036;650000;650000;;ENCAISSÉE;;;
61;0;13;Affaire Nouvelle;236;2018-01-04 00:00:00;2018-01-04 00:00:00;2018-07-03 00:00:00;Concession;55065.024;1;Tout en 1 (New); VERT;5000;862;1373;1373;4500000;4500000;;ENCAISSÉE;;;
62;0;13;Affaire Nouvelle;483;2018-01-04 00:00:00;2018-01-05 00:00:00;2019-01-04 00:00:00;Agence;55017.567;1;Tout en 1 (New); VERT;5000;2665;1075;1075;2000000;2000000;;ENCAISSÉE;;;
62;1;6;Avenant de suspension;483;2018-03-11 00:00:00;2018-03-11 00:00:00;2019-01-04 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;2665;1075;1075;2000000;2000000;;ENCAISSÉE;;;
62;2;7;Avenant de remise en vigueur;483;2019-01-14 00:00:00;2019-01-04 00:00:00;2019-01-04 00:00:00;Agence;-44726.499;1;Tout en 1 (New); VERT;5000;2665;1075;1075;2000000;2000000;;ENCAISSÉE;;;
63;0;13;Affaire Nouvelle;483;2018-01-04 00:00:00;2018-01-05 00:00:00;2019-01-04 00:00:00;Agence;48904.504;1;Tout en 1 (New); VERT;5000;2665;1075;1075;2000000;2000000;;ENCAISSÉE;;;
63;1;6;Avenant de suspension;483;2018-02-28 00:00:00;2018-02-28 00:00:00;2019-01-04 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;2665;1075;1075;2000000;2000000;;ENCAISSÉE;;;
63;2;7;Avenant de remise en vigueur;483;2019-01-17 00:00:00;2019-01-04 00:00:00;2019-01-04 00:00:00;Agence;-46379.151;1;Tout en 1 (New); VERT;5000;2665;1075;1075;2000000;2000000;;ENCAISSÉE;;;
64;0;13;Affaire Nouvelle;483;2018-01-04 00:00:00;2018-01-05 00:00:00;2019-01-04 00:00:00;Agence;48904.504;1;Tout en 1 (New); VERT;5000;2665;1075;1075;2000000;2000000;;ENCAISSÉE;;;
65;0;13;Affaire Nouvelle;160;2018-01-04 00:00:00;2018-01-04 00:00:00;2019-01-03 00:00:00;Agence;50408.694;1;Tout en 1 (New); VERT;5000;2301;1936;1936;2000000;2000000;;ENCAISSÉE;;;
66;0;13;Affaire Nouvelle;425;2018-01-04 00:00:00;2018-01-04 00:00:00;2018-07-03 00:00:00;Agence;11001.051;4;Classic (New);JAUNE;;3676;1872;1872;1200000;900000;;ENCAISSÉE;;;
67;0;13;Affaire Nouvelle;413;2018-01-04 00:00:00;2018-01-04 00:00:00;2019-01-03 00:00:00;Agence;4850.226;3;Basic (New);BLANC;;3504;793;793;800000;600000;;ENCAISSÉE;;;
68;0;13;Affaire Nouvelle;412;2018-01-04 00:00:00;2018-01-04 00:00:00;2018-07-03 00:00:00;Agence;9551.205;4;Classic (New);BLANC;;3972;445;445;1700000;1000000;;ENCAISSÉE;;;
69;0;13;Affaire Nouvelle;210;2018-01-04 00:00:00;2018-01-04 00:00:00;2018-07-03 00:00:00;Agence;2572.856;3;Basic (New);ROUGE;;3960;1213;1213;1720000;1200000;;ENCAISSÉE;;;
70;0;13;Affaire Nouvelle;71603;2018-01-04 00:00:00;2018-01-06 00:00:00;2018-07-05 00:00:00;AGA;2443.224;3;Basic (New);BLANC;;1262;476;476;1200000;1200000;;ENCAISSÉE;;;
71;6;1;Avenant de renouvellement DF a DF;412;2018-01-04 00:00:00;2018-01-18 00:00:00;2019-01-17 00:00:00;Agence;17530.904;1;Tout en 1 (New);JAUNE;5000;1657;1974;1974;1600000;1600000;;ENCAISSÉE;;;
72;2;1;Avenant de renouvellement DF a DF;160;2018-01-04 00:00:00;2018-01-06 00:00:00;2019-01-05 00:00:00;Agence;35003.832;3;Basic (New); VERT;5000;1180;807;807;2200000;1540000;;ENCAISSÉE;;;
73;3;1;Avenant de renouvellement DF a DF;161;2018-01-04 00:00:00;2018-02-01 00:00:00;2019-01-31 00:00:00;Agence;43342.776;1;Tout en 1 (New);BLANC;5000;3196;520;520;1200000;1200000;;ENCAISSÉE;;;
74;2;1;Avenant de renouvellement DF a DF;71604;2018-01-04 00:00:00;2018-01-04 00:00:00;2019-01-03 00:00:00;AGA;3894.024;3;Basic (New);BLANC;;3322;1981;1981;2000000;1500000;;ENCAISSÉE;;;
75;2;2;Modifications diverses;475;2018-01-04 00:00:00;2018-01-04 00:00:00;2018-02-20 00:00:00;Concession;50;9;Premium auto (New);BLANC;5000;3675;907;341;1299500;1299500;0.4;ENCAISSÉE;;;
76;2;1;Avenant de renouvellement DF a DF;143;2018-01-06 00:00:00;2018-01-10 00:00:00;2019-01-09 00:00:00;Agence;50832.387;1;Tout en 1 (New);BLANC;5000;3351;1805;1805;1567777;1300000;;ENCAISSÉE;;;
76;3;1;Avenant de renouvellement DF a DF;143;2019-01-09 00:00:00;2019-01-10 00:00:00;2020-01-09 00:00:00;Agence;48145.725;1;Tout en 1 (New);BLANC;5000;3351;1805;1805;1567777;1300000;;ENCAISSÉE;;;
77;2;2;Modifications diverses;121;2018-01-06 00:00:00;2018-01-06 00:00:00;2018-12-02 00:00:00;Agence;47.36;3;Basic (New);BLANC;;2900;141;141;2400000;800000;;ENCAISSÉE;;;
77;3;1;Avenant de renouvellement DF a DF;121;2018-12-02 00:00:00;2018-12-03 00:00:00;2019-12-02 00:00:00;Agence;3867.96;3;Basic (New);BLANC;;2900;141;141;2400000;800000;;ENCAISSÉE;;;
78;4;6;Avenant de suspension;120;2018-01-06 00:00:00;2018-01-06 00:00:00;2018-06-26 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;5;7;Avenant de remise en vigueur;120;2018-06-25 00:00:00;2018-06-25 00:00:00;2018-06-26 00:00:00;Agence;-22395.4;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;6;1;Avenant de renouvellement DF a DF;120;2018-06-25 00:00:00;2018-06-27 00:00:00;2018-12-26 00:00:00;Agence;24440.096;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;7;6;Avenant de suspension;120;2018-09-02 00:00:00;2018-09-02 00:00:00;2018-12-26 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;8;7;Avenant de remise en vigueur;120;2018-12-17 00:00:00;2018-12-17 00:00:00;2018-12-26 00:00:00;Agence;-8676.12;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;9;1;Avenant de renouvellement DF a DF;120;2018-12-17 00:00:00;2018-12-27 00:00:00;2019-12-26 00:00:00;Agence;49710.735;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;10;6;Avenant de suspension;120;2019-01-08 00:00:00;2019-01-08 00:00:00;2019-12-26 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;11;7;Avenant de remise en vigueur;120;2019-02-26 00:00:00;2019-02-26 00:00:00;2019-12-26 00:00:00;Agence;-6468.84;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;12;6;Avenant de suspension;120;2019-03-10 00:00:00;2019-03-10 00:00:00;2019-12-26 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;13;7;Avenant de remise en vigueur;120;2019-04-20 00:00:00;2019-04-20 00:00:00;2019-12-26 00:00:00;Agence;-4784.88;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;14;6;Avenant de suspension;120;2019-05-04 00:00:00;2019-05-04 00:00:00;2019-12-26 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;15;7;Avenant de remise en vigueur;120;2019-07-01 00:00:00;2019-07-01 00:00:00;2019-12-26 00:00:00;Agence;-4035.472;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;16;6;Avenant de suspension;120;2019-08-28 00:00:00;2019-08-28 00:00:00;2019-12-26 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;17;7;Avenant de remise en vigueur;120;2019-12-15 00:00:00;2019-12-15 00:00:00;2019-12-26 00:00:00;Agence;-13815.688;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;18;1;Avenant de renouvellement DF a DF;120;2019-12-15 00:00:00;2019-12-27 00:00:00;2020-12-26 00:00:00;Agence;46947.33;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;19;6;Avenant de suspension;120;2020-01-07 00:00:00;2020-01-07 00:00:00;2020-12-26 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
78;20;7;Avenant de remise en vigueur;120;2021-06-22 00:00:00;2020-12-26 00:00:00;2020-12-26 00:00:00;Agence;-37694.4;1;Tout en 1 (New); VERT;5000;1426;1614;1614;1800000;1600000;;ENCAISSÉE;;;
79;1;6;Avenant de suspension;161;2018-01-06 00:00:00;2018-01-06 00:00:00;2018-10-25 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;3558;837;837;2000000;1790000;;ENCAISSÉE;;;
79;2;7;Avenant de remise en vigueur;161;2018-05-28 00:00:00;2018-05-28 00:00:00;2018-10-25 00:00:00;Agence;-17293.716;1;Tout en 1 (New); VERT;5000;3558;837;837;2000000;1790000;;ENCAISSÉE;;;
79;3;6;Avenant de suspension;161;2018-09-06 00:00:00;2018-09-06 00:00:00;2018-10-25 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;3558;837;837;2000000;1790000;;ENCAISSÉE;;;
79;4;7;Avenant de remise en vigueur;161;2019-06-08 00:00:00;2018-10-25 00:00:00;2018-10-25 00:00:00;Agence;-5205.968;1;Tout en 1 (New); VERT;5000;3558;837;837;2000000;1790000;;ENCAISSÉE;;;
80;6;1;Avenant de renouvellement DF a DF;143;2018-01-06 00:00:00;2018-01-06 00:00:00;2019-01-05 00:00:00;Agence;55651.815;1;Tout en 1 (New); VERT;5000;3464;1916;1916;4000000;2000000;;ENCAISSÉE;;;
80;9;1;Avenant de renouvellement DF a DF;164;2020-01-06 00:00:00;2020-01-06 00:00:00;2021-01-05 00:00:00;Agence;45084.195;1;Tout en 1 (New); VERT;5000;3464;1916;1916;4000000;2000000;;ENCAISSÉE;;;
81;2;1;Avenant de renouvellement DF a DF;167;2018-01-06 00:00:00;2018-01-10 00:00:00;2019-01-09 00:00:00;Agence;21632.841;4;Classic (New);BLANC;5000;3394;409;409;1800000;1200000;;ENCAISSÉE;;;
82;7;1;Avenant de renouvellement DF a DF;120;2018-01-07 00:00:00;2018-01-07 00:00:00;2018-07-06 00:00:00;Agence;18969.606;4;Classic (New);BLANC;5000;18;184;34;4100000;1000000;;ENCAISSÉE;;;
82;8;1;Avenant de renouvellement DF a DF;120;2018-07-07 00:00:00;2018-07-07 00:00:00;2019-01-06 00:00:00;Agence;17256.501;4;Classic (New);BLANC;5000;18;184;34;4100000;1000000;;ENCAISSÉE;;;
82;9;1;Avenant de renouvellement DF a DF;120;2018-12-23 00:00:00;2019-01-07 00:00:00;2020-01-06 00:00:00;Agence;31012.515;4;Classic (New);BLANC;5000;18;184;34;4100000;1000000;;ENCAISSÉE;;;
82;10;2;Modifications diverses;120;2018-12-31 00:00:00;2019-01-07 00:00:00;2020-01-06 00:00:00;Agence;-5557.712;4;Classic (New);BLANC;5000;18;184;34;4100000;1000000;;ENCAISSÉE;;;
82;11;1;Avenant de renouvellement DF a DF;120;2020-01-06 00:00:00;2020-01-07 00:00:00;2021-01-06 00:00:00;Agence;26554.788;4;Classic (New);BLANC;5000;18;184;34;4100000;1000000;;ENCAISSÉE;;;
82;12;1;Avenant de renouvellement DF a DF;120;2021-01-04 00:00:00;2021-01-07 00:00:00;2022-01-06 00:00:00;Agence;21332.223;4;Classic (New);BLANC;5000;18;184;34;4100000;1000000;;ENCAISSÉE;;;
82;13;1;Avenant de renouvellement DF a DF;120;2021-12-23 00:00:00;2022-01-07 00:00:00;2023-01-06 00:00:00;Agence;22069.314;4;Classic (New);BLANC;5000;18;184;34;4100000;1000000;;ENCAISSÉE;;;
83;2;1;Avenant de renouvellement DF a DF;72301;2018-01-07 00:00:00;2018-01-10 00:00:00;2019-01-09 00:00:00;AGA;12890.088;4;Classic (New);BLANC;;1998;1290;1290;1400000;600000;;ENCAISSÉE;;;
84;3;1;Avenant de renouvellement DF a DF;70601;2018-01-07 00:00:00;2018-01-09 00:00:00;2019-01-08 00:00:00;AGA;3632.088;3;Basic (New);JAUNE;;2016;1245;1245;2535000;1000000;;ENCAISSÉE;;;
84;4;1;Avenant de renouvellement DF a DF;185;2019-01-07 00:00:00;2019-01-09 00:00:00;2020-01-08 00:00:00;Agence;4235.096;3;Basic (New);JAUNE;;2016;1245;1245;2535000;1000000;;ENCAISSÉE;;;
85;2;1;Avenant de renouvellement DF a DF;494;2018-01-07 00:00:00;2018-01-24 00:00:00;2019-01-23 00:00:00;Agence;35087.49;1;Tout en 1 (New); VERT;5000;3486;1059;1059;2107000;1800000;0.1;ENCAISSÉE;;;
85;3;1;Avenant de renouvellement DF a DF;283;2019-01-22 00:00:00;2019-01-24 00:00:00;2020-01-23 00:00:00;Agence;29846.144;1;Tout en 1 (New); VERT;5000;3486;1059;1059;2107000;1800000;0.1;ENCAISSÉE;;;
85;4;1;Avenant de renouvellement DF a DF;209;2020-01-09 00:00:00;2020-01-24 00:00:00;2021-01-23 00:00:00;Agence;30454.659;1;Tout en 1 (New); VERT;5000;3486;1059;1059;2107000;1800000;0.1;ENCAISSÉE;;;
85;5;1;Avenant de renouvellement DF a DF;209;2021-01-21 00:00:00;2021-01-24 00:00:00;2022-01-23 00:00:00;Agence;24573.008;1;Tout en 1 (New); VERT;5000;3486;1059;1059;2107000;1800000;0.1;ENCAISSÉE;;;
85;6;1;Avenant de renouvellement DF a DF;209;2022-01-13 00:00:00;2022-01-24 00:00:00;2023-01-23 00:00:00;Agence;28908.846;1;Tout en 1 (New); VERT;5000;3486;1059;1059;2107000;1800000;0.1;ENCAISSÉE;;;
86;2;7;Avenant de remise en vigueur;166;2018-01-07 00:00:00;2018-01-07 00:00:00;2018-01-21 00:00:00;Agence;-23200.164;1;Tout en 1 (New);BLANC;5000;3844;140;140;1400000;1200000;;ENCAISSÉE;;;
86;3;2;Modifications diverses;166;2018-01-07 00:00:00;2018-01-07 00:00:00;2018-01-21 00:00:00;Agence;-206.739;1;Tout en 1 (New);BLANC;5000;3844;140;140;1400000;1200000;;ENCAISSÉE;;;
87;7;;;487;2018-01-07 00:00:00;2018-01-07 00:00:00;2018-01-21 00:00:00;Agence;425.448;1;Tout en 1 (New);BLANC;5000;3654;1994;1994;2000000;1400000;;ENCAISSÉE;;;
88;2;;;463;2018-01-07 00:00:00;2018-01-09 00:00:00;2018-06-26 00:00:00;Concession;593.235;9;Premium auto (New);BLANC;5000;3308;259;259;1479500;1479500;0.4;ENCAISSÉE;;;
88;3;;;463;2018-03-22 00:00:00;2018-03-24 00:00:00;2018-06-26 00:00:00;Concession;593.235;9;Premium auto (New);BLANC;5000;3308;259;259;1479500;1479500;0.4;ENCAISSÉE;;;
89;1;1;Avenant de renouvellement DF a DF;71611;2018-01-07 00:00:00;2018-01-08 00:00:00;2018-07-07 00:00:00;AGA;3032.028;3;Basic (New);BLANC;;3984;1575;1575;1620000;1250000;;ENCAISSÉE;;;
89;2;1;Avenant de renouvellement DF a DF;71611;2018-07-08 00:00:00;2018-07-08 00:00:00;2019-01-07 00:00:00;AGA;3098.223;3;Basic (New);BLANC;;3984;1575;1575;1620000;1250000;;ENCAISSÉE;;;
90;1;1;Avenant de renouvellement DF a DF;425;2018-01-07 00:00:00;2018-01-09 00:00:00;2018-07-08 00:00:00;Agence;12644.118;4;Classic (New);BLANC;;3605;130;130;4000000;1500000;;ENCAISSÉE;;;
90;2;1;Avenant de renouvellement DF a DF;425;2018-07-10 00:00:00;2018-07-10 00:00:00;2019-01-09 00:00:00;Agence;17560.808;4;Classic (New);BLANC;;3605;130;130;4000000;1500000;;ENCAISSÉE;;;
90;3;2;Modifications diverses;425;2018-07-10 00:00:00;2018-07-10 00:00:00;2019-01-09 00:00:00;Agence;29.87;4;Classic (New);BLANC;;3605;130;130;4000000;1500000;;ENCAISSÉE;;;
90;4;1;Avenant de renouvellement DF a DF;425;2019-01-09 00:00:00;2019-01-10 00:00:00;2019-07-09 00:00:00;Agence;12927.339;4;Classic (New);BLANC;;3605;130;130;4000000;1500000;;ENCAISSÉE;;;
90;5;2;Modifications diverses;425;2019-05-29 00:00:00;2019-05-29 00:00:00;2019-07-09 00:00:00;Agence;50;4;Classic (New);BLANC;;3605;130;130;4000000;1500000;;ENCAISSÉE;;;
91;1;6;Avenant de suspension;70601;2018-01-07 00:00:00;2018-01-07 00:00:00;2018-02-09 00:00:00;AGA;50;3;Basic (New);JAUNE;;3443;200;200;2000000;1000000;;ENCAISSÉE;;;
91;2;7;Avenant de remise en vigueur;70601;2018-01-18 00:00:00;2018-01-18 00:00:00;2018-02-09 00:00:00;AGA;49.73;3;Basic (New);JAUNE;;3443;200;200;2000000;1000000;;ENCAISSÉE;;;
91;3;10;Avenant de changement de vehicule;70601;2018-01-18 00:00:00;2018-01-18 00:00:00;2018-02-09 00:00:00;AGA;23.13;3;Basic (New);JAUNE;;3443;200;200;2000000;1000000;;ENCAISSÉE;;;
92;1;5;Avenant de resiliation avec ristourne;400;2018-01-07 00:00:00;2018-01-07 00:00:00;2018-03-19 00:00:00;Agence;-4410.576;4;Classic (New);BLANC;;2401;40;40;1500000;1400000;;ENCAISSÉE;;;
93;3;1;Avenant de renouvellement DF a DF;203;2018-01-07 00:00:00;2018-01-25 00:00:00;2019-01-24 00:00:00;Agence;41782.41;1;Tout en 1 (New);BLANC;5000;3990;1547;1547;1400000;1310000;;ENCAISSÉE;;;
93;4;1;Avenant de renouvellement DF a DF;203;2019-01-20 00:00:00;2019-01-25 00:00:00;2020-01-24 00:00:00;Agence;36806.176;1;Tout en 1 (New);BLANC;5000;3990;1547;1547;1400000;1310000;;ENCAISSÉE;;;
94;2;1;Avenant de renouvellement DF a DF;121;2018-01-07 00:00:00;2018-01-07 00:00:00;2019-01-06 00:00:00;Agence;44772.867;3;Basic (New);BLANC;5000;3993;1720;1720;1650000;1300000;;ENCAISSÉE;;;
94;5;1;Avenant de renouvellement DF a DF;121;2021-01-31 00:00:00;2021-01-31 00:00:00;2022-01-30 00:00:00;Agence;27327.408;3;Basic (New);BLANC;5000;3993;1720;1720;1650000;1300000;;ENCAISSÉE;;;
95;3;1;Avenant de renouvellement DF a DF;204;2018-01-07 00:00:00;2018-01-08 00:00:00;2018-07-07 00:00:00;Agence;8604.552;2;Classic plus;BLANC;5000;2983;415;415;1000000;900000;;ENCAISSÉE;;;
95;5;1;Avenant de renouvellement DF a DF;204;2019-01-06 00:00:00;2019-01-08 00:00:00;2019-07-07 00:00:00;Agence;8630.192;2;Classic plus;BLANC;5000;2983;415;415;1000000;900000;;ENCAISSÉE;;;
95;6;1;Avenant de renouvellement DF a DF;204;2019-07-07 00:00:00;2019-07-08 00:00:00;2020-01-07 00:00:00;Agence;8630.192;2;Classic plus;BLANC;5000;2983;415;415;1000000;900000;;ENCAISSÉE;;;
96;4;1;Avenant de renouvellement DF a DF;189;2018-01-07 00:00:00;2018-01-24 00:00:00;2019-01-23 00:00:00;Agence;30835.08;1;Tout en 1 (New); VERT;5000;3993;1720;1720;1964000;1510000;;ENCAISSÉE;;;
97;6;2;Modifications diverses;70601;2018-01-07 00:00:00;2018-01-07 00:00:00;2018-10-28 00:00:00;AGA;12353.157;1;Tout en 1 (New); VERT;5000;3147;1074;1074;4500000;4000000;;ENCAISSÉE;;;
98;1;9;Changement du numero d'immatriculation;413;2018-01-07 00:00:00;2018-01-07 00:00:00;2018-12-31 00:00:00;Agence;46.65;1;Tout en 1 (New);BLANC;5000;3949;1408;1408;2000000;1550000;0.1;ENCAISSÉE;;;
98;3;1;Avenant de renouvellement DF a DF;413;2019-12-31 00:00:00;2020-01-02 00:00:00;2021-01-01 00:00:00;Agence;30007.616;1;Tout en 1 (New);BLANC;5000;3949;1408;1408;2000000;1550000;0.1;ENCAISSÉE;;;
99;6;1;Avenant de renouvellement DF a DF;203;2018-01-08 00:00:00;2018-01-08 00:00:00;2019-01-07 00:00:00;Agence;24704.442;2;Classic plus;BLANC;;17;514;34;3000000;800000;;ENCAISSÉE;;;
99;7;3;Avenant de renouvellement DF a DC;203;2019-01-07 00:00:00;2019-01-08 00:00:00;2020-01-07 00:00:00;Agence;24558.786;2;Classic plus;BLANC;;17;514;34;3000000;800000;;ENCAISSÉE;;;
100;7;1;Avenant de renouvellement DF a DF;161;2018-01-08 00:00:00;2018-01-20 00:00:00;2019-01-19 00:00:00;Agence;3632.088;3;Basic (New);BLANC;;21;1685;1685;2000000;160000;;ENCAISSÉE;;;
100;8;1;Avenant de renouvellement DF a DF;161;2018-12-29 00:00:00;2019-01-20 00:00:00;2020-01-19 00:00:00;Agence;4199.418;3;Basic (New);BLANC;;21;1685;1685;2000000;160000;;ENCAISSÉE;;;
100;9;1;Avenant de renouvellement DF a DF;161;2020-01-15 00:00:00;2020-01-20 00:00:00;2021-01-19 00:00:00;Agence;4199.418;3;Basic (New);BLANC;;21;1685;1685;2000000;160000;;ENCAISSÉE;;;
100;10;1;Avenant de renouvellement DF a DF;161;2021-01-14 00:00:00;2021-01-20 00:00:00;2022-01-19 00:00:00;Agence;4199.418;3;Basic (New);BLANC;;21;1685;1685;2000000;160000;;ENCAISSÉE;;;
101;6;1;Avenant de renouvellement DF a DF;147;2018-01-08 00:00:00;2018-01-17 00:00:00;2019-01-16 00:00:00;Agence;31561.984;1;Tout en 1 (New);BLANC;5000;3791;28;28;1200000;1000000;;ENCAISSÉE;;;
102;7;1;Avenant de renouvellement DF a DF;413;2018-01-08 00:00:00;2018-01-08 00:00:00;2018-07-07 00:00:00;Agence;10006.816;4;Classic (New);BLANC;;3091;1385;1385;1400000;1200000;0.1;ENCAISSÉE;;;
